session_id,total_time_min_scaled,pieces_started_scaled,completion_depth_avg_scaled,complementary_interactions_scaled,thematic_diversity_scaled,pause_count_scaled,moment_of_activity_afternoon,moment_of_activity_evening,moment_of_activity_late_night,moment_of_activity_morning,device_type_desktop,device_type_mobile,device_type_tablet,used_recommendations
S0373,-0.9049765380222206,-0.29165952795131644,0.06735532345740189,-0.840065784206164,-0.4890287458753134,-0.6876095653675964,0,0,1,0,0,1,0,0
S0374,-0.42383991694406725,-0.4716962736002772,0.6882496870094157,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,1
S0375,-0.8130740373668429,-0.11162278230235569,0.39244624022284297,-0.5877937769370456,-0.8753073761085783,0.10517625173570465,0,1,0,0,0,1,0,0
S0376,-0.32653138683837335,1.3286711828893303,-0.8112687759086556,-1.0923377914752823,1.0560857750577464,2.483533703045608,1,0,0,0,0,1,0,0
S0377,-0.9157885969228532,-0.651733019249238,-0.887416197853714,0.42129425213942756,-0.8753073761085783,-0.6876095653675964,0,0,1,0,1,0,0,0
S0378,-0.9806609503266491,-0.8317697648981988,-0.9606348728008853,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,1,0,0
S0379,-0.9374127147241186,-0.8317697648981988,-1.1100009696931152,0.16902224487030923,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,1,0,1
S0380,2.868432018298577,-0.651733019249238,1.5551587983839257,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0381,-0.8184800668171592,-1.0118065105471594,-0.8288412578959767,0.16902224487030923,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,0,1,1
S0382,-0.9698488914260165,-0.8317697648981988,-1.1100009696931152,-0.08324976239880906,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,0
S0383,-0.47249418199691423,-0.651733019249238,-0.2577355933080394,-0.5877937769370456,-0.8753073761085783,0.10517625173570465,0,0,1,0,0,1,0,1
S0384,-0.8346981551681082,-0.11162278230235569,-0.246020605316492,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,1
S0385,-0.4670881525465978,1.3286711828893303,-0.7087626309826156,-0.840065784206164,2.214921665757541,0.10517625173570465,0,1,0,0,0,1,0,0
S0386,1.7385718631824647,-0.651733019249238,1.5844462683627945,0.42129425213942756,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0387,-0.7536077134133633,-0.4716962736002772,0.9371931818297988,-0.5877937769370456,-0.10275011564204847,0.10517625173570465,0,0,0,1,0,1,0,1
S0388,-0.748201683963047,-0.651733019249238,0.9723381458044408,-0.5877937769370456,-0.8753073761085783,-0.6876095653675964,0,0,0,1,0,1,0,0
S0389,0.8411709744299538,-0.8317697648981988,1.3765052315128277,1.4303822812159008,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0390,-0.9157885969228532,-0.29165952795131644,1.0279843387642913,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,0
S0391,0.25731979379579023,1.508707928538291,-0.8200550169023163,-1.0923377914752823,1.8286430355242762,2.483533703045608,0,1,0,0,0,0,1,0
S0392,-0.9968790386775981,-0.4716962736002772,0.2284364083411791,-0.5877937769370456,-0.10275011564204847,-0.6876095653675964,0,0,0,1,0,1,0,0
S0393,-1.0130971270285472,-0.651733019249238,-0.7614800769445791,0.16902224487030923,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,0,1,0
S0394,-0.6617052127579858,1.508707928538291,-0.6003989920608019,-1.0923377914752823,2.214921665757541,2.483533703045608,1,0,0,0,0,1,0,0
S0395,-0.9536308030750674,-1.0118065105471594,-1.1100009696931152,0.9258382666776641,-0.4890287458753134,-0.6876095653675964,0,1,0,0,1,0,0,0
S0396,-0.14272638552761807,1.1486344372403696,-0.9196324148304694,-0.840065784206164,1.0560857750577464,2.483533703045608,1,0,0,0,0,0,1,0
S0397,1.9656251000957499,-0.8317697648981988,1.4907263644304147,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0398,-0.9644428619757003,-0.8317697648981988,-1.1100009696931152,-0.08324976239880906,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,0
S0399,-0.9698488914260165,-0.651733019249238,-0.9108461738368088,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,1,0,0
S0400,-0.31031329848742434,0.6085242002934873,-0.6414014500312178,-1.0923377914752823,1.4423644052910112,1.6907478859423068,0,1,0,0,0,1,0,0
S0401,-0.7698258017643124,-0.11162278230235569,0.46273616817212776,-0.5877937769370456,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,1
S0402,-0.2995012395867917,0.9685976915914088,-0.8551999808769586,-1.0923377914752823,1.8286430355242762,1.6907478859423068,1,0,0,0,0,1,0,0
S0403,-1.0185031564788636,-0.8317697648981988,-0.92841865582413,-0.08324976239880906,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,0,1,0
S0404,-1.1049996276839247,-0.651733019249238,-1.0660697647248123,0.16902224487030923,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,0,1,1
S0405,1.8088502460365767,-0.651733019249238,1.2739990865867876,2.187198303023256,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0406,-0.5427725648510264,-0.651733019249238,0.29872633629046363,-0.5877937769370456,-0.10275011564204847,0.10517625173570465,0,0,1,0,0,1,0,1
S0407,-0.012981678720026242,2.0488181654851734,-0.9137749208346957,-0.840065784206164,1.0560857750577464,1.6907478859423068,1,0,0,0,0,1,0,0
S0408,1.5547668618717094,-0.4716962736002772,1.3940777135001485,1.9349262957541373,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,0,1,1
S0409,2.046715541850495,-0.4716962736002772,1.3150015445572034,0.42129425213942756,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0410,-1.142841833836139,-0.651733019249238,-0.9020599328431482,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,0
S0411,-0.48871227034786313,-0.11162278230235569,0.5857435420833756,-0.33552176966792735,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,0
S0412,1.944000982294485,-0.8317697648981988,1.4409376654663382,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0413,-0.7373896250624142,-0.4716962736002772,0.2342939023369527,-0.840065784206164,-0.10275011564204847,0.10517625173570465,0,0,0,1,0,1,0,1
S0414,1.5061125968188622,-0.8317697648981988,1.4907263644304147,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0415,-0.4508700641956489,1.1486344372403696,-0.8610574748727322,-1.0923377914752823,1.0560857750577464,1.6907478859423068,0,1,0,0,0,1,0,0
S0416,0.003236409630922785,1.8687814198362125,-1.051426029735378,-0.840065784206164,1.8286430355242762,0.10517625173570465,1,0,0,0,0,1,0,0
S0417,0.8573890627809027,-0.4716962736002772,1.3355027735424114,1.682654288485019,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0418,-0.7103594778108326,-0.4716962736002772,-0.08786826743060171,-0.33552176966792735,-0.8753073761085783,0.10517625173570465,0,0,1,0,0,1,0,0
S0419,-0.49411829979817945,1.8687814198362125,-0.7966250409192214,-1.0923377914752823,1.4423644052910112,2.483533703045608,1,0,0,0,0,1,0,0
S0420,-0.8725403613203225,-0.8317697648981988,-1.0748560057184728,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,1,0,0,0,1,1
S0421,2.338641132167577,-0.8317697648981988,1.651807449314192,2.187198303023256,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0422,-0.12650829717666903,1.508707928538291,-0.7995537879171082,-1.0923377914752823,2.214921665757541,2.483533703045608,1,0,0,0,0,1,0,1
S0423,1.9818431884466996,-0.4716962736002772,1.4175076894832432,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0424,-0.20219270948109777,1.508707928538291,-0.8054112819128819,-1.0923377914752823,1.8286430355242762,0.8979620688390058,1,0,0,0,0,1,0,0
S0425,-0.9590368325253839,-0.651733019249238,0.2577238783200477,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,1
S0426,-0.4130278580434345,-0.29165952795131644,0.2167214203496315,-0.33552176966792735,-0.10275011564204847,0.10517625173570465,0,0,1,0,0,1,0,1
S0427,-0.5806147710032408,-0.29165952795131644,0.16400397438766814,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,1
S0428,0.10595096918693296,1.508707928538291,-0.9108461738368088,-1.0923377914752823,1.0560857750577464,0.10517625173570465,0,1,0,0,0,1,0,0
S0429,1.468270390666648,-0.4716962736002772,1.4643676414494333,1.9349262957541373,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,0
S0430,-0.9968790386775981,-0.651733019249238,-1.1100009696931152,0.42129425213942756,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,0
S0431,0.15460523423978004,1.6887446741872518,-0.6296864620396705,-0.840065784206164,1.0560857750577464,0.10517625173570465,0,1,0,0,0,1,0,0
S0432,1.0628181818929234,-0.651733019249238,1.6840236662909478,1.4303822812159008,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0433,1.9277828939435362,-0.8317697648981988,1.7601710882360058,1.4303822812159008,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0434,1.2574352421043113,-0.4716962736002772,1.56980253337336,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0435,-0.0075756492697098355,2.0488181654851734,-0.8083400289107687,-1.0923377914752823,1.8286430355242762,1.6907478859423068,1,0,0,0,0,0,1,0
S0436,0.4627489129078108,0.9685976915914088,-0.8786299568600534,-0.840065784206164,1.4423644052910112,0.10517625173570465,1,0,0,0,0,1,0,0
S0437,-0.5589906532019755,-0.29165952795131644,0.8610457598847403,-0.840065784206164,-0.8753073761085783,0.10517625173570465,0,0,0,1,0,1,0,1
S0438,1.057412152442607,-0.4716962736002772,1.590303762358568,1.9349262957541373,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0439,1.1114724469457702,-0.4716962736002772,1.6049474973480025,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0440,-0.6562991833076693,-0.651733019249238,0.029281612484872613,-0.5877937769370456,-0.8753073761085783,0.10517625173570465,0,0,1,0,0,1,0,0
S0441,-0.9536308030750674,-0.29165952795131644,-0.20794689434396293,-0.33552176966792735,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,0
S0442,-0.42924594639438357,0.7885609459424481,-0.5711115220819333,-1.0923377914752823,2.214921665757541,0.8979620688390058,1,0,0,0,0,1,0,0
S0443,3.0576430490596485,-0.8317697648981988,1.7601710882360058,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0444,-1.029315215379496,-0.8317697648981988,-0.8200550169023163,-0.08324976239880906,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,0,1,1
S0445,1.6520753919774032,-0.651733019249238,1.587375015360681,1.4303822812159008,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0446,-0.6995474189102,-0.651733019249238,-0.058580797451733134,-0.840065784206164,-0.8753073761085783,0.10517625173570465,0,1,0,0,0,1,0,1
S0447,-0.3481555046396386,-0.11162278230235569,-0.33388301525309777,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,1
S0448,0.2843499410473719,2.228854911134134,-0.8551999808769586,-0.840065784206164,1.0560857750577464,2.483533703045608,1,0,0,0,0,1,0,0
S0449,-0.6617052127579858,-0.29165952795131644,0.5008098791446568,-0.840065784206164,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,0
S0450,-1.0347212448298124,-0.651733019249238,-0.843484992885411,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,0
S0451,-0.05082388487224051,1.6887446741872518,-0.7731950649361264,-1.0923377914752823,1.8286430355242762,0.10517625173570465,0,1,0,0,0,1,0,1
S0452,0.2465077348951576,1.3286711828893303,-0.5886840040692544,-0.840065784206164,0.6698071448244814,0.10517625173570465,0,1,0,0,0,1,0,0
S0453,0.9871337695884949,-0.4716962736002772,1.3530752555297323,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0454,-0.7157655072611491,-0.29165952795131644,0.6267460000537917,-0.33552176966792735,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,0
S0455,-0.796855949015894,-0.651733019249238,-0.058580797451733134,-0.5877937769370456,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,1
S0456,-0.9968790386775981,-0.4716962736002772,0.19329144436653672,-0.33552176966792735,-0.10275011564204847,0.10517625173570465,0,0,0,1,0,1,0,0
S0457,-0.9590368325253839,-1.0118065105471594,-0.8551999808769586,0.16902224487030923,-0.8753073761085783,-0.6876095653675964,0,1,0,0,1,0,0,0
S0458,-0.7752318312146286,-0.29165952795131644,0.8874044828657222,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,1,0,0
S0459,1.3169015660577905,-0.651733019249238,1.449723906459999,0.9258382666776641,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0460,0.9006372983834335,-0.651733019249238,1.4204364364811304,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0461,-0.14272638552761807,0.7885609459424481,-0.5945414980650281,-0.840065784206164,2.214921665757541,1.6907478859423068,0,1,0,0,0,0,1,0
S0462,2.317017014366311,-0.651733019249238,1.531728822400831,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,0,1,1
S0463,1.9385949528441682,-0.4716962736002772,1.4145789424853568,2.187198303023256,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0464,-0.38059168134153665,1.8687814198362125,-0.8405562458875242,-1.0923377914752823,1.0560857750577464,1.6907478859423068,1,0,0,0,0,1,0,0
S0465,1.306089507157158,-0.651733019249238,1.5200138344092833,1.4303822812159008,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0466,0.3762524417027494,1.6887446741872518,-0.740978847959371,-1.0923377914752823,1.0560857750577464,0.8979620688390058,1,0,0,0,0,0,1,0
S0467,-0.4454640347453326,1.508707928538291,-0.9723498607924328,-0.840065784206164,1.8286430355242762,2.483533703045608,1,0,0,0,0,1,0,0
S0468,-0.5806147710032408,-0.4716962736002772,0.3338713002651058,-0.33552176966792735,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,0
S0469,-0.12650829717666903,1.8687814198362125,-0.7761238119340134,-1.0923377914752823,0.6698071448244814,1.6907478859423068,0,1,0,0,0,1,0,1
S0470,-1.0671574215317103,-1.0118065105471594,-0.7702663179382396,-0.08324976239880906,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,1
S0471,1.3006834777068417,-0.4716962736002772,1.4204364364811304,1.4303822812159008,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0472,-0.49411829979817945,-0.651733019249238,0.29579758929257677,-0.33552176966792735,-0.10275011564204847,-0.6876095653675964,0,1,0,0,0,1,0,0
S0473,1.1060664174954538,-0.8317697648981988,1.596161256354342,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0474,2.5602883396305463,-0.4716962736002772,1.4204364364811304,0.9258382666776641,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0475,-0.17516256222951612,0.7885609459424481,-1.051426029735378,-1.0923377914752823,1.8286430355242762,0.8979620688390058,1,0,0,0,0,1,0,1
S0476,0.16541729314041265,1.6887446741872518,-0.7526938359509185,-0.840065784206164,2.214921665757541,0.8979620688390058,0,1,0,0,0,1,0,1
S0477,0.14919920478946364,1.508707928538291,-0.9869935957818671,-0.840065784206164,1.4423644052910112,0.8979620688390058,0,1,0,0,0,1,0,0
S0478,2.2953928965650463,-0.651733019249238,1.6020187503501153,1.9349262957541373,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0479,0.03026655688250443,1.8687814198362125,-0.6648314260143128,-0.840065784206164,1.4423644052910112,0.8979620688390058,0,1,0,0,0,1,0,0
S0480,-0.21300476838173038,1.8687814198362125,-0.9225611618283563,-1.0923377914752823,2.214921665757541,0.8979620688390058,1,0,0,0,0,1,0,0
S0481,-1.1860900694386696,-0.651733019249238,-0.7907675469234476,-0.08324976239880906,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0482,-0.5103363881491285,1.3286711828893303,-1.0104235717649621,-1.0923377914752823,0.6698071448244814,0.8979620688390058,0,1,0,0,0,1,0,0
S0483,-0.4454640347453326,-0.29165952795131644,-0.13179947239890458,-0.840065784206164,-0.10275011564204847,0.10517625173570465,0,1,0,0,0,1,0,1
S0484,-1.0995935982336082,-0.651733019249238,-1.0748560057184728,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,0,1,0
S0485,0.25731979379579023,1.508707928538291,-1.051426029735378,-0.840065784206164,1.4423644052910112,2.483533703045608,0,1,0,0,0,0,1,1
S0486,0.20325949929262693,1.8687814198362125,-0.7731950649361264,-1.0923377914752823,2.214921665757541,0.10517625173570465,0,1,0,0,0,1,0,0
S0487,0.9655096517872293,-0.4716962736002772,1.4819401234367544,2.187198303023256,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0488,-0.9320066852738021,-0.8317697648981988,-1.0982859817015678,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,0,1,0
S0489,-1.1860900694386696,-1.0118065105471594,-1.1100009696931152,0.9258382666776641,-0.4890287458753134,-0.6876095653675964,0,0,0,1,0,0,1,0
S0490,-0.15894447387856708,1.6887446741872518,-0.7936962939213345,-1.0923377914752823,1.0560857750577464,1.6907478859423068,1,0,0,0,0,1,0,0
S0491,1.9602190706454339,-0.8317697648981988,1.5024413524219624,1.9349262957541373,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,0
S0492,-0.5427725648510264,-0.651733019249238,-0.4363891601791378,-0.33552176966792735,-0.8753073761085783,-0.6876095653675964,0,0,0,1,0,1,0,1
S0493,-1.0563453626310777,-1.0118065105471594,-0.8698437158663929,0.16902224487030923,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,0
S0494,-1.1860900694386696,-0.8317697648981988,-0.9635636197987723,-0.08324976239880906,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,0,1,0
S0495,-1.1860900694386696,-1.0118065105471594,-0.7907675469234476,-0.08324976239880906,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,0,1,1
S0496,-0.20759873893141398,0.6085242002934873,-1.051426029735378,-0.840065784206164,1.4423644052910112,2.483533703045608,1,0,0,0,0,1,0,0
S0497,-0.43465197584469983,1.8687814198362125,-0.8698437158663929,-1.0923377914752823,1.4423644052910112,1.6907478859423068,1,0,0,0,0,1,0,1
S0498,1.7331658337321478,-0.4716962736002772,1.4057927014916962,2.187198303023256,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0499,-0.9374127147241186,-0.651733019249238,-0.8493424868811849,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,0,1,0,0,1,0,0
S0500,-0.8022619784662103,-0.4716962736002772,0.7995420729291164,-0.840065784206164,-0.8753073761085783,-0.6876095653675964,0,0,1,0,0,1,0,0
S0501,-0.4454640347453326,2.0488181654851734,-0.945991137811451,-0.840065784206164,2.214921665757541,0.8979620688390058,0,1,0,0,0,1,0,1
S0502,-0.9320066852738021,-1.0118065105471594,-0.8200550169023163,0.16902224487030923,-0.8753073761085783,-0.6876095653675964,0,1,0,0,0,1,0,1
S0503,-0.02379373762065886,0.6085242002934873,-0.8346987518917506,-1.0923377914752823,2.214921665757541,0.10517625173570465,1,0,0,0,0,0,1,0
S0504,1.6899175981296177,-0.651733019249238,1.5990900033522286,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,0
S0505,-0.25625300398426104,1.6887446741872518,-0.7731950649361264,-1.0923377914752823,1.4423644052910112,1.6907478859423068,1,0,0,0,0,1,0,0
S0506,-1.159059922187088,-0.8317697648981988,-1.1100009696931152,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,0,1,0
S0507,2.4521677506242194,-0.4716962736002772,1.7455273532465716,2.187198303023256,-0.8753073761085783,-0.6876095653675964,1,0,0,0,1,0,0,1
S0508,-0.30490726903710796,0.6085242002934873,-0.9196324148304694,-1.0923377914752823,0.6698071448244814,1.6907478859423068,0,1,0,0,0,1,0,0
S0509,-0.353561534089955,0.9685976915914088,-0.8024825349149951,-1.0923377914752823,0.6698071448244814,1.6907478859423068,1,0,0,0,0,1,0,1
S0510,-1.0833755098826594,-0.651733019249238,-0.7116913779805024,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,1,0,0,1,0,0,0
S0511,-0.6130509477051388,1.1486344372403696,-1.0250673067543963,-0.840065784206164,1.8286430355242762,2.483533703045608,1,0,0,0,0,1,0,1
S0512,-0.0994781499250874,0.6085242002934873,-0.6853326549995208,-1.0923377914752823,1.8286430355242762,2.483533703045608,0,1,0,0,0,1,0,1
S0513,-1.0130971270285472,-0.8317697648981988,-0.7351213539635973,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,0,1,0
S0514,-1.0239091859291798,-1.0118065105471594,-1.0338535477480568,0.6735662594085459,-0.4890287458753134,-0.6876095653675964,0,0,1,0,0,0,1,1
S0515,-0.5589906532019755,-0.29165952795131644,-0.19916065335030225,-0.5877937769370456,-0.8753073761085783,0.10517625173570465,0,0,1,0,0,1,0,1
S0516,0.11676302808756578,2.228854911134134,-0.9694211137945461,-1.0923377914752823,1.0560857750577464,1.6907478859423068,0,1,0,0,0,1,0,0
S0517,1.4142100961634847,-0.8317697648981988,1.3530752555297323,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0518,0.3221921471995861,2.0488181654851734,-0.7907675469234476,-1.0923377914752823,0.6698071448244814,0.10517625173570465,1,0,0,0,0,1,0,0
S0519,-1.0455333037304453,-0.651733019249238,-0.5828265100734807,-0.08324976239880906,-0.4890287458753134,-0.6876095653675964,1,0,0,0,0,1,0,1
S0520,-0.8995705085719041,-1.0118065105471594,-0.6267577150417836,0.16902224487030923,-0.8753073761085783,-0.6876095653675964,0,1,0,0,1,0,0,0
S0521,-0.948224773624751,-1.0118065105471594,-0.989922342779754,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0522,-0.9320066852738021,-0.651733019249238,0.25479513132216075,-0.840065784206164,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,1
S0523,-0.4508700641956489,-0.11162278230235569,0.1874339503707629,-0.5877937769370456,-0.8753073761085783,-0.6876095653675964,0,0,1,0,0,1,0,1
S0524,0.20325949929262693,0.6085242002934873,-0.8493424868811849,-1.0923377914752823,1.0560857750577464,2.483533703045608,0,1,0,0,0,1,0,0
S0525,-0.5535846237516592,-0.651733019249238,0.5066673731404306,-0.33552176966792735,-0.8753073761085783,0.10517625173570465,0,0,0,1,0,1,0,0
S0526,-0.13732035607730184,2.228854911134134,-0.7995537879171082,-1.0923377914752823,1.4423644052910112,0.10517625173570465,0,1,0,0,0,0,1,0
S0527,0.014048468531555405,1.8687814198362125,-0.7966250409192214,-1.0923377914752823,1.0560857750577464,1.6907478859423068,1,0,0,0,0,1,0,1
S0528,-0.7590137428636796,-0.29165952795131644,0.47737990316156204,-0.840065784206164,-0.8753073761085783,0.10517625173570465,0,0,1,0,0,1,0,1
S0529,1.7169477453811992,-0.8317697648981988,1.7601710882360058,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0530,-0.4833062408975468,1.1486344372403696,-0.7731950649361264,-1.0923377914752823,1.8286430355242762,2.483533703045608,0,1,0,0,0,1,0,0
S0531,-1.1374358043858228,-0.8317697648981988,-0.9752786077903196,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,0,0,1,0,0,0,1,1
S0532,1.284465389355893,-0.8317697648981988,1.7396698592507978,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,0
S0533,-0.7427956545127307,-0.11162278230235569,0.9313356878340251,-0.5877937769370456,-0.8753073761085783,0.10517625173570465,0,1,0,0,0,1,0,0
S0534,-1.0185031564788636,-1.0118065105471594,-0.925489908826243,0.9258382666776641,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,1
S0535,-0.0994781499250874,2.0488181654851734,-0.6706889200100864,-0.840065784206164,2.214921665757541,0.10517625173570465,1,0,0,0,0,1,0,0
S0536,-0.8833524202209553,-0.29165952795131644,0.7995420729291164,-0.840065784206164,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,0
S0537,-1.0671574215317103,-1.0118065105471594,-0.6443301970291048,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,0,0,0,1,1,0,0,0
S0538,-0.6941413894598837,-0.11162278230235569,0.3397287942608796,-0.5877937769370456,-0.10275011564204847,0.10517625173570465,0,0,0,1,0,1,0,0
S0539,-0.602238888804506,-0.4716962736002772,0.41587621620593795,-0.840065784206164,-0.4890287458753134,0.10517625173570465,0,1,0,0,0,1,0,1
S0540,1.4412402434150664,-0.651733019249238,1.552230051386039,1.1781102739467824,-0.4890287458753134,-0.6876095653675964,1,0,0,0,1,0,0,1
S0541,-1.0239091859291798,-1.0118065105471594,-0.7644088239424659,0.42129425213942756,-0.4890287458753134,-0.6876095653675964,0,1,0,0,0,1,0,1
S0542,-0.8238860962674757,-0.4716962736002772,-0.4363891601791378,-0.33552176966792735,-0.8753073761085783,-0.6876095653675964,0,0,0,1,0,1,0,0
S0543,1.1925628887005153,-0.8317697648981988,1.4380089184684515,1.682654288485019,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0544,0.046484645233453456,0.7885609459424481,-0.8171262699044294,-0.840065784206164,0.6698071448244814,0.10517625173570465,0,1,0,0,0,1,0,0
S0545,-0.948224773624751,-1.0118065105471594,-0.9196324148304694,0.42129425213942756,-0.8753073761085783,-0.6876095653675964,0,0,0,1,0,1,0,0
S0546,-0.4508700641956489,-0.11162278230235569,0.2342939023369527,-0.33552176966792735,-0.10275011564204847,-0.6876095653675964,0,0,1,0,0,1,0,0
S0547,0.251913764345474,1.1486344372403696,-0.6121139800523493,-1.0923377914752823,1.4423644052910112,2.483533703045608,1,0,0,0,0,1,0,0
S0548,-0.20219270948109777,0.7885609459424481,-0.822983763900203,-0.840065784206164,1.4423644052910112,1.6907478859423068,1,0,0,0,0,0,1,0
S0549,0.04107861578313705,0.6085242002934873,-0.7234063659720499,-0.840065784206164,1.8286430355242762,0.8979620688390058,1,0,0,0,0,1,0,0
S0550,1.2141870065017804,-0.4716962736002772,1.5815175213649078,1.1781102739467824,-0.8753073761085783,-0.6876095653675964,0,0,0,1,1,0,0,1
S0551,0.06810876303471869,1.8687814198362125,-0.6824039080016339,-0.840065784206164,1.4423644052910112,0.10517625173570465,0,1,0,0,0,1,0,0
S0552,-1.1049996276839247,-0.8317697648981988,-0.8405562458875242,0.9258382666776641,-0.8753073761085783,-0.6876095653675964,1,0,0,0,0,0,1,0
